Data,Valor,Tipo,CentroCusto,Detalhe,Banco
2025-03-30,0.0,Entrada,Conta,Convenios,IPES
2025-03-30,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-03-30,0.0,Entrada,Laboratorio,Pix,
2025-03-30,0.0,Saída,Dinheiro,,
2025-03-30,0.0,Entrada,Conta,Convenios,SESI
2025-03-30,0.0,Saída,Comissões,,
2025-03-30,0.0,Entrada,Clinica,Crédito,Santander
2025-03-30,0.0,Saída,Pagamentos,Tarifa,Santander
2025-03-30,0.0,Entrada,Clinica,Pix,
2025-03-30,0.0,Entrada,Clinica,Crédito,Banese
2025-03-30,0.0,Entrada,Laboratorio,Dinheiro,
2025-03-30,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-03-30,0.0,Entrada,Clinica,Débito,Santander
2025-03-30,0.0,Entrada,Clinica,Dinheiro,
2025-03-30,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-03-30,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-03-30,0.0,Saída,Pagamentos, ,Santander
2025-03-30,0.0,Saída,Pagamentos, ,Caixa
2025-03-30,0.0,Entrada,Laboratorio,Crédito,Banese
2025-03-30,0.0,Entrada,Clinica,Débito,Banese
2025-03-30,0.0,Saída,Comissões,Pix,
2025-03-30,0.0,Saída,Pagamentos, ,C6
2025-03-30,0.0,Entrada,Laboratorio,Crédito,Santander
2025-03-30,0.0,Saída,Pix,,
2025-03-30,0.0,Entrada,Laboratorio,Débito,Santander
2025-03-30,0.0,Entrada,Conta,Convenios,SUS
2025-03-30,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-03-31,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-03-31,0.0,Entrada,Laboratorio,Crédito,Santander
2025-03-31,635.0,Entrada,Clinica,Pix,
2025-03-31,0.0,Entrada,Laboratorio,Crédito,Banese
2025-03-31,0.0,Entrada,Conta,Convenios,SESI
2025-03-31,689.0,Entrada,Laboratorio,Dinheiro,
2025-03-31,0.0,Entrada,Laboratorio,Débito,Santander
2025-03-31,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-03-31,0.0,Entrada,Laboratorio,Débito,Banese
2025-03-31,0.0,Entrada,Conta,Convenios,GEAP
2025-03-31,0.0,Entrada,Conta,Convenios,SUS
2025-03-31,1035.6900000000005,Reforço,,,
2025-03-31,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-03-31,91.52,Entrada,Laboratorio,Pix,
2025-03-31,0.0,Saída,Pagamentos,Financiamento,BNB
2025-03-31,0.0,Saída,Pagamentos, ,Caixa
2025-03-31,865.0,Entrada,Clinica,Dinheiro,
2025-03-31,0.0,Saída,Pagamentos, ,C6
2025-03-31,0.0,Entrada,Clinica,Débito,Banese
2025-03-31,2.97,Saída,Pagamentos,Taxa Pix,Santander
2025-03-31,1929.65,Saída,Pagamentos, ,Santander
2025-03-31,0.0,Saída,Pix,,
2025-03-31,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-03-31,405.0,Entrada,Clinica,Crédito,Santander
2025-03-31,195.0,Entrada,Clinica,Débito,Santander
2025-03-31,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-03-31,0.0,Saída,Dinheiro,,
2025-03-31,0.0,Entrada,Clinica,Crédito,Banese
2025-03-31,0.0,Entrada,Conta,Convenios,IPES
2025-03-31,595.0,Saída,Comissões,Pix,
2025-03-31,35.96999999999997,Saída,Pagamentos,Tarifa,Santander
2025-03-31,2275.0,Saída,Comissões,,
2025-04-01,0.0,Entrada,Conta,Convenios,GEAP
2025-04-01,0.0,Entrada,Conta,Convenios,SUS
2025-04-01,627.34,Saída,Pagamentos, ,Santander
2025-04-01,0.0,Saída,Dinheiro,,
2025-04-01,47.849999999999966,Saída,Pagamentos,Tarifa,Santander
2025-04-01,1568.0,Saída,Comissões,,
2025-04-01,351.2,Entrada,Laboratorio,Crédito,Santander
2025-04-01,126.5,Entrada,Laboratorio,Pix,
2025-04-01,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-01,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-01,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-01,276.0,Entrada,Clinica,Débito,Santander
2025-04-01,0.0,Entrada,Conta,Convenios,SESI
2025-04-01,0.0,Entrada,Conta,Convenios,IPES
2025-04-01,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-01,648.26,Entrada,Laboratorio,Dinheiro,
2025-04-01,0.0,Entrada,Clinica,Crédito,Banese
2025-04-01,0.0,Entrada,Clinica,Crédito,Santander
2025-04-01,641.0,Entrada,Clinica,Dinheiro,
2025-04-01,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-01,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-01,0.0,Saída,Pagamentos, ,C6
2025-04-01,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-01,0.0,Saída,Comissões,Pix,
2025-04-01,595.0,Entrada,Clinica,Pix,
2025-04-01,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-01,0.0,Saída,Pagamentos, ,Caixa
2025-04-01,0.0,Saída,Pix,,
2025-04-01,314.59,Reforço,,,
2025-04-01,0.0,Entrada,Clinica,Débito,Banese
2025-04-01,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-01,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-02,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-02,0.0,Entrada,Clinica,Débito,Santander
2025-04-02,70.0,Entrada,Laboratorio,Pix,
2025-04-02,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-02,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-02,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-02,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-02,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-02,35.84999999999991,Reforço,,,
2025-04-02,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-02,0.0,Entrada,Clinica,Pix,
2025-04-02,0.0,Entrada,Clinica,Crédito,Santander
2025-04-02,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-02,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-02,161.3,Entrada,Laboratorio,Crédito,Santander
2025-04-02,0.0,Entrada,Clinica,Débito,Banese
2025-04-02,112.28,Saída,Dinheiro,,
2025-04-02,150.0,Saída,Pagamentos, ,Santander
2025-04-02,0.0,Saída,Comissões,,
2025-04-02,656.0,Entrada,Laboratorio,Dinheiro,
2025-04-02,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-02,0.0,Entrada,Conta,Convenios,SESI
2025-04-02,0.0,Saída,Pagamentos, ,Caixa
2025-04-02,155.0,Entrada,Clinica,Dinheiro,
2025-04-02,0.0,Entrada,Conta,Convenios,GEAP
2025-04-02,0.0,Saída,Comissões,Pix,
2025-04-02,0.0,Saída,Pix,,
2025-04-02,0.0,Saída,Pagamentos, ,C6
2025-04-02,0.0,Entrada,Conta,Convenios,SUS
2025-04-02,7.900000000000006,Saída,Pagamentos,Tarifa,Santander
2025-04-02,0.0,Entrada,Clinica,Crédito,Banese
2025-04-02,0.0,Entrada,Conta,Convenios,IPES
2025-04-03,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-03,0.0,Saída,Dinheiro,,
2025-04-03,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-03,335.0,Entrada,Clinica,Crédito,Banese
2025-04-03,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-03,69.41000000000008,Saída,Pagamentos,Tarifa,Santander
2025-04-03,0.0,Saída,Pix,,
2025-04-03,0.0,Saída,Comissões,Pix,
2025-04-03,2647.7,Saída,Comissões,,
2025-04-03,605.0,Entrada,Clinica,Pix,
2025-04-03,203.0,Entrada,Laboratorio,Dinheiro,
2025-04-03,0.0,Entrada,Conta,Convenios,IPES
2025-04-03,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-03,0.0,Saída,Pagamentos, ,Santander
2025-04-03,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-03,262.0,Entrada,Laboratorio,Pix,
2025-04-03,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-03,0.0,Entrada,Conta,Convenios,SESI
2025-04-03,0.0,Saída,Pagamentos, ,Caixa
2025-04-03,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-03,213.8,Entrada,Laboratorio,Crédito,Santander
2025-04-03,0.0,Entrada,Conta,Convenios,GEAP
2025-04-03,0.0,Saída,Pagamentos, ,C6
2025-04-03,734.5699999999999,Reforço,,,
2025-04-03,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-03,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-03,685.0,Entrada,Clinica,Crédito,Santander
2025-04-03,0.0,Entrada,Clinica,Débito,Santander
2025-04-03,0.0,Entrada,Clinica,Débito,Banese
2025-04-03,0.0,Entrada,Conta,Convenios,SUS
2025-04-03,1945.0,Entrada,Clinica,Dinheiro,
2025-04-03,23.100000000000023,Saída,Pagamentos,Tarifa,MULVI
2025-04-04,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-04,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-04,151.5,Entrada,Laboratorio,Crédito,Santander
2025-04-04,0.0,Saída,Dinheiro,,
2025-04-04,420.0,Entrada,Clinica,Crédito,Santander
2025-04-04,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-04,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-04,278.0,Saída,Comissões,Pix,
2025-04-04,610.0,Saída,Comissões,,
2025-04-04,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-04,0.0,Saída,Pagamentos,Tarifa,Santander
2025-04-04,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-04,735.0,Entrada,Clinica,Pix,
2025-04-04,270.0,Entrada,Clinica,Dinheiro,
2025-04-04,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-04,234.8699999999999,Reforço,,,
2025-04-04,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-04,0.0,Entrada,Conta,Convenios,GEAP
2025-04-04,143.0,Entrada,Laboratorio,Dinheiro,
2025-04-04,0.0,Entrada,Clinica,Crédito,Banese
2025-04-04,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-04,0.0,Entrada,Clinica,Débito,Banese
2025-04-04,0.0,Saída,Pix,,
2025-04-04,0.0,Entrada,Conta,Convenios,SESI
2025-04-04,0.0,Entrada,Clinica,Débito,Santander
2025-04-04,50.0,Entrada,Laboratorio,Pix,
2025-04-04,0.0,Saída,Pagamentos, ,C6
2025-04-04,0.0,Saída,Pagamentos, ,Caixa
2025-04-04,0.0,Entrada,Conta,Convenios,SUS
2025-04-04,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-04,35997.8,Entrada,Conta,Convenios,IPES
2025-04-04,16079.89,Saída,Pagamentos, ,Santander
2025-04-05,0.0,Entrada,Conta,Convenios,SESI
2025-04-05,0.0,Entrada,Clinica,Dinheiro,
2025-04-05,0.0,Entrada,Clinica,Débito,Banese
2025-04-05,37.86999999999989,Reforço,,,
2025-04-05,0.0,Entrada,Conta,Convenios,SUS
2025-04-05,227.0,Entrada,Laboratorio,Dinheiro,
2025-04-05,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-05,0.0,Entrada,Clinica,Pix,
2025-04-05,0.0,Saída,Pagamentos, ,C6
2025-04-05,0.0,Entrada,Conta,Convenios,GEAP
2025-04-05,0.0,Saída,Pix,,
2025-04-05,7.61999999999999,Saída,Pagamentos,Tarifa,MULVI
2025-04-05,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-05,0.0,Saída,Pagamentos,Tarifa,Santander
2025-04-05,119.6,Entrada,Clinica,Crédito,Banese
2025-04-05,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-05,0.0,Entrada,Laboratorio,Crédito,Santander
2025-04-05,0.0,Entrada,Conta,Convenios,IPES
2025-04-05,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-05,0.0,Saída,Pagamentos, ,Caixa
2025-04-05,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-05,0.0,Entrada,Clinica,Débito,Santander
2025-04-05,0.0,Entrada,Laboratorio,Pix,
2025-04-05,0.0,Saída,Pagamentos, ,Santander
2025-04-05,0.0,Saída,Comissões,Pix,
2025-04-05,0.0,Saída,Dinheiro,,
2025-04-05,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-05,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-05,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-05,0.0,Saída,Comissões,,
2025-04-05,0.0,Entrada,Clinica,Crédito,Santander
2025-04-05,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-06,0.0,Saída,Pagamentos, ,C6
2025-04-06,0.0,Entrada,Conta,Convenios,GEAP
2025-04-06,0.0,Saída,Comissões,Pix,
2025-04-06,0.0,Entrada,Conta,Convenios,IPES
2025-04-06,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-06,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-06,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-06,0.0,Entrada,Clinica,Dinheiro,
2025-04-06,0.0,Entrada,Clinica,Pix,
2025-04-06,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-06,0.0,Entrada,Laboratorio,Dinheiro,
2025-04-06,0.0,Entrada,Laboratorio,Pix,
2025-04-06,0.0,Entrada,Clinica,Débito,Santander
2025-04-06,0.0,Saída,Comissões,,
2025-04-06,0.0,Entrada,Laboratorio,Crédito,Santander
2025-04-06,264.8699999999999,Reforço,,,
2025-04-06,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-06,0.0,Saída,Dinheiro,,
2025-04-06,0.0,Entrada,Conta,Convenios,SUS
2025-04-06,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-06,0.0,Saída,Pagamentos,Tarifa,Santander
2025-04-06,0.0,Saída,Pagamentos, ,Caixa
2025-04-06,0.0,Entrada,Conta,Convenios,SESI
2025-04-06,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-06,0.0,Entrada,Clinica,Crédito,Santander
2025-04-06,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-06,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-06,0.0,Entrada,Clinica,Crédito,Banese
2025-04-06,0.0,Saída,Pagamentos, ,Santander
2025-04-06,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-06,0.0,Entrada,Clinica,Débito,Banese
2025-04-06,0.0,Saída,Pix,,
2025-04-07,1075.0,Entrada,Clinica,Dinheiro,
2025-04-07,0.0,Entrada,Clinica,Débito,Santander
2025-04-07,62.7,Entrada,Laboratorio,Crédito,Santander
2025-04-07,264.8699999999999,Reforço,,,
2025-04-07,608.12,Saída,Dinheiro,,
2025-04-07,0.0,Entrada,Conta,Convenios,GEAP
2025-04-07,0.0,Entrada,Clinica,Crédito,Banese
2025-04-07,0.0,Entrada,Clinica,Débito,Banese
2025-04-07,0.0,Entrada,Clinica,Crédito,Santander
2025-04-07,0.0,Saída,Comissões,Pix,
2025-04-07,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-07,120.0,Entrada,Clinica,Pix,
2025-04-07,0.0,Saída,Pix,,
2025-04-07,374.5,Entrada,Laboratorio,Crédito,Banese
2025-04-07,2191.9800000000005,Saída,Pagamentos, ,Santander
2025-04-07,6.610000000000014,Saída,Pagamentos,Tarifa,Santander
2025-04-07,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-07,314.0,Entrada,Laboratorio,Pix,
2025-04-07,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-07,0.0,Entrada,Conta,Convenios,SUS
2025-04-07,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-07,0.0,Entrada,Conta,Convenios,SESI
2025-04-07,345.6,Entrada,Laboratorio,Débito,Santander
2025-04-07,0.0,Saída,Pagamentos, ,C6
2025-04-07,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-07,836.0,Entrada,Laboratorio,Dinheiro,
2025-04-07,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-07,0.0,Entrada,Conta,Convenios,IPES
2025-04-07,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-07,23.48000000000001,Saída,Pagamentos,Tarifa,MULVI
2025-04-07,1202.4,Saída,Comissões,,
2025-04-07,0.0,Saída,Pagamentos, ,Caixa
2025-04-08,0.0,Saída,Comissões,Pix,
2025-04-08,180.0,Saída,Comissões,,
2025-04-08,1020.0,Saída,Dinheiro,,
2025-04-08,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-08,0.0,Entrada,Conta,Convenios,GEAP
2025-04-08,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-08,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-08,0.0,Entrada,Conta,Convenios,SESI
2025-04-08,624.38,Entrada,Laboratorio,Pix,
2025-04-08,0.0,Saída,Pagamentos, ,Caixa
2025-04-08,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-08,3.93,Saída,Pagamentos,Taxa Pix,Santander
2025-04-08,295.0,Entrada,Clinica,Dinheiro,
2025-04-08,0.0,Entrada,Conta,Convenios,SUS
2025-04-08,0.0,Entrada,Conta,Convenios,IPES
2025-04-08,0.0,Saída,Pix,,
2025-04-08,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-08,0.0,Entrada,Laboratorio,Crédito,Santander
2025-04-08,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-08,0.0,Entrada,Clinica,Débito,Banese
2025-04-08,365.3499999999999,Reforço,,,
2025-04-08,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-08,0.0,Saída,Pagamentos, ,C6
2025-04-08,0.0,Entrada,Clinica,Débito,Santander
2025-04-08,0.0,Entrada,Clinica,Crédito,Santander
2025-04-08,0.0,Entrada,Clinica,Crédito,Banese
2025-04-08,324.0,Saída,Pagamentos, ,Santander
2025-04-08,120.0,Entrada,Clinica,Pix,
2025-04-08,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-08,0.0,Saída,Pagamentos,Tarifa,Santander
2025-04-08,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-08,654.0,Entrada,Laboratorio,Dinheiro,
2025-04-09,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-09,0.0,Entrada,Clinica,Crédito,Santander
2025-04-09,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-09,0.0,Entrada,Clinica,Crédito,Banese
2025-04-09,0.0,Saída,Pagamentos, ,C6
2025-04-09,0.0,Entrada,Conta,Convenios,SUS
2025-04-09,0.0,Entrada,Clinica,Débito,Santander
2025-04-09,0.0,Saída,Comissões,Pix,
2025-04-09,114.34999999999992,Reforço,,,
2025-04-09,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-09,96.3,Saída,Dinheiro,,
2025-04-09,120.0,Entrada,Clinica,Pix,
2025-04-09,0.4000000000000057,Saída,Pagamentos,Tarifa,Santander
2025-04-09,0.0,Entrada,Clinica,Débito,Banese
2025-04-09,0.0,Entrada,Conta,Convenios,SESI
2025-04-09,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-09,135.3,Entrada,Laboratorio,Crédito,Banese
2025-04-09,0.0,Entrada,Laboratorio,Crédito,Santander
2025-04-09,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-09,0.0,Saída,Pagamentos, ,Caixa
2025-04-09,0.0,Entrada,Conta,Convenios,GEAP
2025-04-09,198.0,Entrada,Laboratorio,Pix,
2025-04-09,4476.120000000001,Saída,Pagamentos, ,Santander
2025-04-09,35.7,Entrada,Laboratorio,Débito,Santander
2025-04-09,0.0,Entrada,Conta,Convenios,IPES
2025-04-09,248.0,Entrada,Laboratorio,Dinheiro,
2025-04-09,5.060000000000002,Saída,Pagamentos,Tarifa,MULVI
2025-04-09,0.0,Saída,Pix,,
2025-04-09,0.0,Entrada,Clinica,Dinheiro,
2025-04-09,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-09,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-09,0.0,Saída,Comissões,,
2025-04-10,0.0,Entrada,Clinica,Débito,Banese
2025-04-10,266.0499999999999,Reforço,,,
2025-04-10,892.6,Entrada,Laboratorio,Crédito,Santander
2025-04-10,1030.0,Entrada,Clinica,Crédito,Santander
2025-04-10,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-10,138.6599999999999,Saída,Pagamentos,Tarifa,Santander
2025-04-10,0.0,Entrada,Conta,Convenios,SUS
2025-04-10,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-10,400.0,Entrada,Clinica,Pix,
2025-04-10,0.0,Entrada,Clinica,Débito,Santander
2025-04-10,0.0,Entrada,Conta,Convenios,SESI
2025-04-10,0.0,Saída,Dinheiro,,
2025-04-10,296.0,Entrada,Laboratorio,Pix,
2025-04-10,41.95999999999998,Saída,Pagamentos,Tarifa,MULVI
2025-04-10,0.0,Saída,Pagamentos, ,Caixa
2025-04-10,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-10,0.0,Entrada,Conta,Convenios,IPES
2025-04-10,0.0,Saída,Pagamentos, ,C6
2025-04-10,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-10,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-10,0.0,Saída,Pix,,
2025-04-10,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-10,432.0,Saída,Comissões,Pix,
2025-04-10,390.0,Entrada,Clinica,Crédito,Banese
2025-04-10,0.0,Entrada,Conta,Convenios,GEAP
2025-04-10,1910.0,Entrada,Clinica,Dinheiro,
2025-04-10,2982.7,Saída,Comissões,,
2025-04-10,879.2,Entrada,Laboratorio,Dinheiro,
2025-04-10,51.2,Entrada,Laboratorio,Débito,Santander
2025-04-10,8939.54,Saída,Pagamentos, ,Santander
2025-04-10,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-10,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-11,238.0,Entrada,Laboratorio,Crédito,Santander
2025-04-11,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-11,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-11,0.0,Entrada,Clinica,Débito,Banese
2025-04-11,0.0,Entrada,Conta,Convenios,SUS
2025-04-11,0.0,Saída,Pix,,
2025-04-11,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-11,0.0,Entrada,Conta,Convenios,IPES
2025-04-11,883.0,Entrada,Laboratorio,Dinheiro,
2025-04-11,277.74,Entrada,Laboratorio,Pix,
2025-04-11,2291.5,Saída,Comissões,,
2025-04-11,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-11,0.0,Saída,Pagamentos, ,Caixa
2025-04-11,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-11,750.0,Entrada,Conta,Convenios,GEAP
2025-04-11,122.3900000000001,Saída,Pagamentos,Tarifa,Santander
2025-04-11,1015.0,Entrada,Clinica,Crédito,Santander
2025-04-11,0.0,Saída,Dinheiro,,
2025-04-11,8.04,Saída,Pagamentos,Taxa Pix,Santander
2025-04-11,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-11,2346.0,Entrada,Clinica,Dinheiro,
2025-04-11,685.0,Entrada,Clinica,Pix,
2025-04-11,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-11,0.0,Entrada,Clinica,Crédito,Banese
2025-04-11,0.0,Saída,Pagamentos, ,Santander
2025-04-11,0.0,Entrada,Conta,Convenios,SESI
2025-04-11,0.0,Entrada,Clinica,Débito,Santander
2025-04-11,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-11,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-11,0.0,Saída,Pagamentos, ,C6
2025-04-11,72.55000000000018,Reforço,,,
2025-04-11,0.0,Saída,Comissões,Pix,
2025-04-12,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-12,0.0,Saída,Pix,,
2025-04-12,540.0,Entrada,Clinica,Pix,
2025-04-12,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-04-12,285.41,Entrada,Laboratorio,Pix,
2025-04-12,0.0,Saída,Pagamentos, ,C6
2025-04-12,340.0,Entrada,Laboratorio,Dinheiro,
2025-04-12,0.0,Entrada,Clinica,Débito,Santander
2025-04-12,0.0,Entrada,Clinica,Crédito,Banese
2025-04-12,0.0,Saída,Pagamentos,Tarifa,Santander
2025-04-12,882.0,Saída,Comissões,,
2025-04-12,0.0,Saída,Comissões,Pix,
2025-04-12,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-12,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-12,150.0,Saída,Pagamentos, ,Santander
2025-04-12,0.0,Entrada,Conta,Convenios,GEAP
2025-04-12,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-12,0.0,Entrada,Laboratorio,Crédito,Banese
2025-04-12,0.0,Entrada,Conta,Convenios,SUS
2025-04-12,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-12,0.0,Entrada,Laboratorio,Débito,Santander
2025-04-12,290.0,Entrada,Clinica,Crédito,Santander
2025-04-12,420.0,Entrada,Clinica,Dinheiro,
2025-04-12,0.0,Entrada,Conta,Convenios,IPES
2025-04-12,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-12,0.0,Entrada,Laboratorio,Crédito,Santander
2025-04-12,1010.0500000000002,Reforço,,,
2025-04-12,0.0,Entrada,Conta,Convenios,SESI
2025-04-12,0.0,Saída,Pagamentos, ,Caixa
2025-04-12,0.0,Entrada,Clinica,Débito,Banese
2025-04-12,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-12,148.1,Saída,Dinheiro,,
2025-04-13,0.0,Entrada,Conta,Convenios,SESI
2025-04-13,0.0,Entrada,Conta,Convenios,SUS
2025-04-13,739.9500000000003,Reforço,,,
2025-04-13,0.0,Entrada,Clinica,Débito,Banese
2025-04-13,0.0,Saída,Pagamentos, ,C6
2025-04-13,0.0,Entrada,Laboratorio,Pix,
2025-04-13,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-04-13,0.0,Entrada,Conta,Convenios,GEAP
2025-04-13,0.0,Entrada,Laboratorio,Dinheiro,
2025-04-13,0.0,Entrada,Clinica,Dinheiro,
2025-04-13,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-04-13,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-04-13,0.0,Saída,Pagamentos, ,Santander
2025-04-13,0.0,Entrada,Laboratorio,Crédito,Santander
2025-04-13,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-04-13,0.0,Entrada,Clinica,Débito,Santander
2025-04-13,0.0,Entrada,Clinica,Crédito,Banese
2025-04-13,0.0,Saída,Pagamentos,Tarifa,MULVI
2025-04-13,0.0,Entrada,Conta,Convenios,IPES
2025-04-13,0.0,Entrada,Laboratorio,Débito,Banese
2025-04-13,0.0,Entrada,Clinica,Pix,
2025-04-13,0.0,Entrada,Clinica,Crédito,Santander
2025-04-13,0.0,Saída,Pagamentos,Financiamento,BNB
2025-04-13,0.0,Saída,Pagamentos, ,Caixa
2025-04-13,0.0,Saída,Dinheiro,,
2025-04-13,0.0,Saída,Pagamentos,Tarifa,Santander
2025-04-13,0.0,Saída,Pix,,
